block_date,block_number,block_time,num_trades,dex_swaps,batch_value,solver_address,tx_hash,gas_price,gas_used,tx_cost_usd,fee_value,call_data_size,unwraps,token_approvals,block_number,transaction_hash,sandwich_id,trace_address,block_number,backrun_swap_transaction_hash,frontrun_swap_transaction_hash,profit_token_address,sandwicher_address,backrun_swap_trace_address,frontrun_swap_trace_address,id,profit_amount
2023-02-28,1.6724497e+07,2023-02-28 05:10:59.000 UTC,1,1,536.245488,0xbff9a1b539516f9e20c7b621163e676949959a66,0x1c9f43635b14141af1250c906c0fdf92a25994281661bfa14d5d793c6902e4ca,1.5304141547e+10,285388,7.116116897911886,0,3,0,0,1.6724497e+07,0x1c9f43635b14141af1250c906c0fdf92a25994281661bfa14d5d793c6902e4ca,86d08c04-3a18-4154-9664-0c674120955c,"[2,1]",1.6724497e+07,0xed641cf519f713225192659b2994a20da06f35254417e672f3402191ba486c6e,0x75030ecbd924553f07704234f0997ce2a013dfe924454f3505bf5e5956f8e267,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000005af2ddc1a93a03e9b7014064d3b8d,"[0,0]","[0,0]",86d08c04-3a18-4154-9664-0c674120955c,45517214449838796
2023-02-21,1.6673637e+07,2023-02-21 01:31:59.000 UTC,1,2,25514.719683857253,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x7c990a23fc7012d1db8bdf46f876dd94cd7cf4418b939f510b7e21f560f8e0fd,2.0178460445e+10,243607,8.363131086208952,5.380316142745242,2,0,0,1.6673637e+07,0x7c990a23fc7012d1db8bdf46f876dd94cd7cf4418b939f510b7e21f560f8e0fd,f65be083-e1c7-4c30-a184-426345be9eb6,"[4,0]",1.6673637e+07,0xcf2e844f129dcb64174b9135789c395434ed051dbbd47e01a91c389d3202c414,0x2be7bd54584ea1719634e115b32f1b8f84ba4ac40fcbd6b7269bc39163782817,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],f65be083-e1c7-4c30-a184-426345be9eb6,9833256373297050
2023-03-23,1.6893051e+07,2023-03-23 21:57:11.000 UTC,1,7,152461.07970521873,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x46d2515f90ca53de9d92a7ffc2a707f33e592c91167ddb2a9eb41db5f10c2b96,2.7853469766e+10,644390,32.58783030261161,56.685761571979995,6,0,0,1.6893051e+07,0x46d2515f90ca53de9d92a7ffc2a707f33e592c91167ddb2a9eb41db5f10c2b96,d0c42537-f895-4203-9b86-43138c104f93,"[8,0]",1.6893051e+07,0xa003832f66bb236114e23607bd3241864d793a7e9f5b50a75ed6ab39e6cb8cdd,0xf9d2fbd6c7831a891dfcd177ce0e12b4a18d7f11a19b993c0f7d0de8985ddec9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],d0c42537-f895-4203-9b86-43138c104f93,10074286011930688
2023-03-02,1.674148e+07,2023-03-02 14:30:23.000 UTC,1,1,3515.343898911972,0x55a37a2e5e5973510ac9d9c723aec213fa161919,0xe8d01342835e0b69a39365c2243252e661225f73efd004da015ef4d699cca689,3.1691084484e+10,543100,28.03104795637739,18.287539628466703,7,0,0,1.674148e+07,0xe8d01342835e0b69a39365c2243252e661225f73efd004da015ef4d699cca689,1cc95697-c2b9-4a04-a18f-00e2911ef7ac,"[2,3,10]",1.674148e+07,0x4cc008f7ec0e52aeaf1783556e7b4738df0994927b61dbfe09d8be74ae224946,0x44d0f82ed0670603b2858a6c8269b9557d7e4194044f640322e1090ce79adafc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,[1],[1],1cc95697-c2b9-4a04-a18f-00e2911ef7ac,12990432425803209
2021-11-04,1.3548833e+07,2021-11-04 07:16:40.000 UTC,1,1,104118.95443360068,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x9d037319d7c8324ef4080e4c2caa5528617296927b7e5ab1f2563f9aa2c1bf89,1.29345966236e+11,591924,350.128640436223,156.69539528850598,8,0,0,1.3548833e+07,0x9d037319d7c8324ef4080e4c2caa5528617296927b7e5ab1f2563f9aa2c1bf89,a01f2949-bb1f-4047-9b08-da6b183d9d80,"[2,0,7,3]",1.3548833e+07,0xb1e7f370d9493b199febadbbcf7f7d0f9fa435d62fd2c339072505f61cac371d,0xb6fc8f46eacec8595f0a08f35e6be60d3bc1cc19066ddbefd6f0613796a1ddd8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[1],[1],a01f2949-bb1f-4047-9b08-da6b183d9d80,25896853178181534
2023-03-01,1.673461e+07,2023-03-01 15:18:47.000 UTC,4,2,32841.50434405625,0x149d0f9282333681ee41d30589824b2798e9fb47,0x1979755b65b1cb84e40929313a2f3d9547885e74b69e6e2a9ab10e9a31509eef,6.1111900615e+10,890066,89.9001514801683,102.92129464355885,9,0,0,1.673461e+07,0x1979755b65b1cb84e40929313a2f3d9547885e74b69e6e2a9ab10e9a31509eef,1509e2fa-4646-43f8-966b-71a46c0b728b,"[2,0,1,4]",1.673461e+07,0x7517b5c407e6efb9322702cbab5194ac9487675b00fdc6c0a332417417600887,0x4f66712832002a40a151cc19fa9c28222ff849f96a365fa9b190939105fdf823,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[1],[1],1509e2fa-4646-43f8-966b-71a46c0b728b,767883474953820521
2023-04-02,1.6960476e+07,2023-04-02 09:19:47.000 UTC,1,2,36477.8,0x97ec0a17432d71a3234ef7173c6b48a2c0940896,0xa278efc847e8521e2671c0752a3521e7087f1f8ae2a0805f84375de4af9db474,1.8673021611e+10,309687,10.547176580485061,5.044770099879534,4,1,0,1.6960476e+07,0xa278efc847e8521e2671c0752a3521e7087f1f8ae2a0805f84375de4af9db474,3eff8f14-f7aa-4286-ba9f-bae48219ef67,"[3,0]",1.6960476e+07,0xb640dfe527a4476f7e88f68f79986759f530dbcaf1a813d389898a9f0cfbb104,0xbdf4b676815cf4d0af0843b0c226a556351e3c8dd0cac3893868311b7f25a9b1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000099cb7fc48a935bceb9f05bbae54e8987,[0],[0],3eff8f14-f7aa-4286-ba9f-bae48219ef67,20722248
2023-02-19,1.6663091e+07,2023-02-19 14:00:47.000 UTC,1,1,19971.896830276004,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0xb87f2b3f9fa3589460a7a104a526bab90a20a024071d7e9bd19e243594210038,3.7034331565e+10,537944,33.809502135393366,33.103169724000004,4,0,0,1.6663091e+07,0xb87f2b3f9fa3589460a7a104a526bab90a20a024071d7e9bd19e243594210038,27b197e7-226f-4a73-96f2-f5d35f232b73,"[2,1,0,1,3,2]",1.6663091e+07,0x1f875a27eb6befbcb3f1db2b56875ebe24288a7d30145b699b4351fd50b84ef9,0x964050593acc2db1d329a5b3321c9dad9442dd87317a9517fc443c418bd87bec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd10c70000bb40b1c4579b522a7597eb8db2d10a7,[1],[1],27b197e7-226f-4a73-96f2-f5d35f232b73,11840000000000000
2023-02-21,1.6679909e+07,2023-02-21 22:40:59.000 UTC,3,13,298261.3699321456,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x6f574829db3a3ab9388380bf2db47fce5e5a7b344b526d1896ad178b8a44207f,2.7871577379e+10,1.153761e+06,53.11651903821379,56.47774318334907,12,1,0,1.6679909e+07,0x6f574829db3a3ab9388380bf2db47fce5e5a7b344b526d1896ad178b8a44207f,6a42d066-8e27-4d17-83e4-de6f634d1659,"[7,0]",1.6679909e+07,0xdced9cbb676264fbd161b54d4773f8884c7299a4ef781279750fcc34b3d6ea46,0xc7df18df9cb64f76f05f897947ecea38cb6470a2cd3d69d49bc1c51cedc57441,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000099cb7fc48a935bceb9f05bbae54e8987,[0],[0],6a42d066-8e27-4d17-83e4-de6f634d1659,19954940
2023-02-20,1.6670861e+07,2023-02-20 16:11:23.000 UTC,3,4,39206.054329646606,0xa21740833858985e4d801533a808786d3647fb83,0x3c03705a255a2ab9b47b52bc1030ade5e88ba612c1d9a6952507e9c4a0d833ff,5.464039009e+10,945124,88.1450521905134,113.93816165826618,10,1,0,1.6670861e+07,0x3c03705a255a2ab9b47b52bc1030ade5e88ba612c1d9a6952507e9c4a0d833ff,01d7d209-c520-435f-a471-3910cc85bee2,"[4,4]",1.6670861e+07,0x118aab1510ba8d221475e9975e743d8381d6415dd94706a2d02ed194905c9f94,0x52734e97a6b3e193edee1c08fd1a50e4adccd0cbe6827fc2eecd18ffb963cf87,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,0x01ff6318440f7d5553a82294d78262d5f5084eff,[1],[2],01d7d209-c520-435f-a471-3910cc85bee2,1082540962718880793528
2023-03-07,1.6775202e+07,2023-03-07 08:20:59.000 UTC,1,3,4997.456206782138,0x55a37a2e5e5973510ac9d9c723aec213fa161919,0xf1e39acb8e5a9f10985c1b1e031ecfb01ffda56c7f4496b43402e100a78751f0,2.0048343593e+10,305873,9.631920362619926,4.473793217862,4,0,1,1.6775202e+07,0xf1e39acb8e5a9f10985c1b1e031ecfb01ffda56c7f4496b43402e100a78751f0,cfd7939e-3b5d-457a-94c6-888e77f69df2,"[5,0]",1.6775202e+07,0x40c0485ceb3f41642db397b2cc51bf03436698199880b1d82b7befc16c2d097a,0x0fab7283e9b1678e300a1e31c139d1f3632737e33813fa2d999a97debef9e749,0xdac17f958d2ee523a2206206994597c13d831ec7,0x000000000005af2ddc1a93a03e9b7014064d3b8d,"[0,0]","[0,0]",cfd7939e-3b5d-457a-94c6-888e77f69df2,8512487
2023-02-21,1.6673608e+07,2023-02-21 01:26:11.000 UTC,2,6,47259.07088330406,0xbff9a1b539516f9e20c7b621163e676949959a66,0xebbacb950fdbcb86a4c7f9dde56834ef8255780ec09f8b3e1a0673d8f41c78cd,2.0821819198e+10,405864,14.435110827964348,19.27621405699847,6,0,0,1.6673608e+07,0xebbacb950fdbcb86a4c7f9dde56834ef8255780ec09f8b3e1a0673d8f41c78cd,01d38f9e-2e51-4928-8f32-4ad8def87027,[6],1.6673608e+07,0xec55607da48ed32ce73cd4c7e6d64a933375e226ed01c711b9d184047feaee8f,0xe0ad13230fcd6421387907a7dc360b98832eb26aa520e5cc039418f173de9cce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb0bababe78a9be0810fadf99dd2ed31ed12568be,"[0,3,2]","[0,2,2]",01d38f9e-2e51-4928-8f32-4ad8def87027,191260602030760099
2023-03-24,1.6897804e+07,2023-03-24 13:58:23.000 UTC,1,4,128483.33539451928,0xc9ec550bea1c64d779124b23a26292cc223327b6,0xaacdd06433f11c69c1f415f6b43154a9a99c3eec5820e8f65d52c175197b9cc0,3.4371946474e+10,393846,23.88973297276918,41.51994330727321,5,1,0,1.6897804e+07,0xaacdd06433f11c69c1f415f6b43154a9a99c3eec5820e8f65d52c175197b9cc0,022860b9-450e-44e5-a5a6-c7da754c8728,"[5,0,0]",1.6897804e+07,0x42de89eabeec4511c0538c6be8977218d1762f26e53ea11a1209cbe6c1a406cd,0xf624dd4f88f632551e84a4abcaefffa7be25005f9d5181c8717eb938a19b3a20,0xa49d7499271ae71cd8ab9ac515e6694c755d400c,0x000000000035b5e5ad9019092c665357240f594e,[0],[2],022860b9-450e-44e5-a5a6-c7da754c8728,40325012254557748406
2023-03-07,1.6774327e+07,2023-03-07 05:24:23.000 UTC,1,2,1250.100006180372,0xc9ec550bea1c64d779124b23a26292cc223327b6,0xa4170affec75cbe433df6de90475a8ac9714a6488774e3fba1eb5e0c54e2cdb5,2.1086099453e+10,181404,6.023159849643257,12.000149640276149,3,1,0,1.6774327e+07,0xa4170affec75cbe433df6de90475a8ac9714a6488774e3fba1eb5e0c54e2cdb5,c83803f5-acaa-4817-82de-50dd8ee54360,[3],1.6774327e+07,0x2e4e2af10571457e4c13d442b3ff9456a55399a824506173a45df85b3c91c46d,0xf1176c4516194f02e4a77d8bcc178a1ffd1738783691fab6855a3b7006f9205b,0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,0x000000000005af2ddc1a93a03e9b7014064d3b8d,"[0,2,2,0,1]","[0,2]",c83803f5-acaa-4817-82de-50dd8ee54360,21172290237902698889815059388
2023-04-03,1.6969794e+07,2023-04-03 16:52:35.000 UTC,1,1,5486.1186581746015,0xa21740833858985e4d801533a808786d3647fb83,0x5eb8b90d8496b1c0e4d5cb24e7a0f79ea108fafd98835cd12db9be2bf310220c,2.8704407768e+10,182108,9.393932672003537,8.818119925398,2,0,0,1.6969794e+07,0x5eb8b90d8496b1c0e4d5cb24e7a0f79ea108fafd98835cd12db9be2bf310220c,1fb2c725-36da-4b12-a7d7-ba3c06e6ad99,"[2,2]",1.6969794e+07,0x60828330d453185555c2bdbf1282373dbb6a31dbb821994fb64497a1d6d11f65,0x149187088b37d425e34db1e81212b46e5d507f46e9257829c052b789d57618f9,0xdac17f958d2ee523a2206206994597c13d831ec7,0x4870525eae23fceb31df613d179ef6275e1b93a9,[3],[3],1fb2c725-36da-4b12-a7d7-ba3c06e6ad99,10544009
2021-10-22,1.3467887e+07,2021-10-22 14:17:07.000 UTC,2,2,764587.3475008762,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0xbda633b00e36f47e7aba433b2919cf0f1c982e74817471f39c6bebe3f65ddaef,1.41724710671e+11,353803,202.5606721358876,432.102499123899,4,0,0,1.3467887e+07,0xbda633b00e36f47e7aba433b2919cf0f1c982e74817471f39c6bebe3f65ddaef,6f8bdd15-6a21-4bfa-acea-78ac96d84ea8,"[3,2]",1.3467887e+07,0x8780b5ccf62e7713062458acf3c00717c444e762ea7ce33694b907b1f3ae415e,0xa38f2d27c16ca522c22040350c7b15470990ead056dbc6b78dd992ce8621dfd1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[1],[1],6f8bdd15-6a21-4bfa-acea-78ac96d84ea8,117848840703544159
2022-04-14,1.4583739e+07,2022-04-14 13:12:09.000 UTC,2,2,776989.9831664226,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,0xbfad6b741e66ec13dd3d70e5317715e3d8faac8951def7b2ef9831528f5f0393,5.778094111e+10,949014,169.76343516396224,96.34479145282035,20,0,0,1.4583739e+07,0xbfad6b741e66ec13dd3d70e5317715e3d8faac8951def7b2ef9831528f5f0393,17cac875-0b62-44c2-9576-4e27b33f8e5e,"[2,1,4,2]",1.4583739e+07,0xfc197ea635ca254559fd5281000e9bd3579fa72e3f4ef3250e19f0767151fb7f,0xd90d95d0aa4080f73f165e1f4a27f0a7804fe7e3d383b856e7f3a9af4bcd4655,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x01ff6318440f7d5553a82294d78262d5f5084eff,[1],[1],17cac875-0b62-44c2-9576-4e27b33f8e5e,97043703386108652
2023-03-12,1.681292e+07,2023-03-12 15:45:23.000 UTC,1,1,1.0089683055735797e+06,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0xb4ecb4ea7790cfcb51dcdbeb8180ecb57dcf604e74c432148b66b32964bae1bf,2.1764756043e+10,908367,29.00948300930358,27.628279237948963,5,0,0,1.681292e+07,0xb4ecb4ea7790cfcb51dcdbeb8180ecb57dcf604e74c432148b66b32964bae1bf,ff55834f-fb34-44df-a7ca-4cdd5b57aced,"[2,1,0,0,3]",1.681292e+07,0xcfaa8a6c4fb8d523c9cd8ac08da747d3273c42ed6816f3a8f853ad76fcff578d,0x31f2bb4a5f934db6bdce7062dc6042805b4476c00dc2456f557ce67abf3da6d5,0xdac17f958d2ee523a2206206994597c13d831ec7,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,"[0,1]","[0,1]",ff55834f-fb34-44df-a7ca-4cdd5b57aced,73737964
2023-02-18,1.6654755e+07,2023-02-18 09:52:59.000 UTC,2,2,25440.743987106216,0xc9ec550bea1c64d779124b23a26292cc223327b6,0xc2448a168117f8360dd794dfe159ef8ec90f52e012d65a8d3bced29051e4f0f8,1.9372275322e+10,413356,13.57592320251913,18.103586361176976,4,0,0,1.6654755e+07,0xc2448a168117f8360dd794dfe159ef8ec90f52e012d65a8d3bced29051e4f0f8,aeb18043-0dcb-4031-8cde-a97ce9f14588,"[2,0]",1.6654755e+07,0x7b8e5063f71a91e4d667335ab2921a7ed13e395d416c11b6ac9b5e81a4564489,0x34bbb8e1a1d651dc98007f47836924cd19d2cc2c56bd1525ba967ebde8e91803,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000099cb7fc48a935bceb9f05bbae54e8987,[0],[0],aeb18043-0dcb-4031-8cde-a97ce9f14588,13617168
2021-08-31,1.3133826e+07,2021-08-31 14:24:01.000 UTC,1,1,102761.72338116071,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x6bb314b64059433b7c7ddd53feccf8fc3ed3aa60503cdaf82c3bd41b1a6ac25f,1.26250557665e+11,1.527236e+06,660.8443506259481,59.07661883928033,15,0,0,1.3133826e+07,0x6bb314b64059433b7c7ddd53feccf8fc3ed3aa60503cdaf82c3bd41b1a6ac25f,18b4c6af-fa26-43d3-a671-5767bffc528c,"[2,6,2]",1.3133826e+07,0x78d1d6c406ba36f2c21467fc4519b0b8bcf8a37f1136773dc6e8b43946dbc38d,0x137f44d721e824f3e2851f504d379e9b89125a43acabeac26452c6c120d6b1d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x66f049111958809841bbe4b81c034da2d953aa0c,[1],[1],18b4c6af-fa26-43d3-a671-5767bffc528c,196717839117370234
2021-09-10,1.3195291e+07,2021-09-10 02:20:32.000 UTC,1,1,705990.953859486,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x06c1ecabd7b97f04d8675c29742b30dcc1f15d20aa32186bc3aff0d95db61e7b,9.7840239476e+10,530263,180.8418070260724,54.060212298565695,4,0,0,1.3195291e+07,0x06c1ecabd7b97f04d8675c29742b30dcc1f15d20aa32186bc3aff0d95db61e7b,7a06ed14-3286-4cf3-999a-5687ba80767a,"[2,1,0]",1.3195291e+07,0x5326f0324c6b011a5cc21a2e7f552e5d293b4ddd8dab83f6de0e2be72fae4bc1,0xf0d31e0ba8eb26ccf33ba03a338b9cafa635e29418cb517c9c5827065a45f9b6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000003b3cc22af3ae1eac0440bcee416b40,[0],[0],7a06ed14-3286-4cf3-999a-5687ba80767a,135478046361472480
2023-04-08,1.7003562e+07,2023-04-08 12:03:59.000 UTC,1,3,2989.593147133962,0x55a37a2e5e5973510ac9d9c723aec213fa161919,0x46106b8cd4ee427095f1fc1374765d81aebe5a431b7e055a5033b8264667f565,1.849888196e+10,392675,13.582099914563472,11.672852866038,6,0,3,1.7003562e+07,0x46106b8cd4ee427095f1fc1374765d81aebe5a431b7e055a5033b8264667f565,40d0256c-2295-4668-9df7-224583c04fb7,"[3,0]",1.7003562e+07,0xb735be9ae79a09113aa13d5d2f1d540f7b86dbf2a0af44cc486c4e10731a3880,0xf7f61ffbf5dd6db114d9d8cd2f6b9e4fd932354f231407b007b312fb03a0a2d6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4870525eae23fceb31df613d179ef6275e1b93a9,[0],[0],40d0256c-2295-4668-9df7-224583c04fb7,10529473
2023-02-22,1.6680485e+07,2023-02-22 00:38:35.000 UTC,1,2,83013.8323736896,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x7be0f0816e5759d4613ab2afd6dc5b530730193b98402c69693a1d39e152c09e,2.7307253838e+10,633573,28.741689736406506,49.16762631041424,5,0,0,1.6680485e+07,0x7be0f0816e5759d4613ab2afd6dc5b530730193b98402c69693a1d39e152c09e,7c88650c-d08b-4779-8ba8-328fb3297b2a,"[4,1,0,1,2,2]",1.6680485e+07,0xbaec4444e15ff07db0a85cfd9fabd482d3c298d3532dd834d37bf25ae3aeb51d,0xcac9154f62d987ae1aa7bf96a5e2ccfdbd0d53702a17ba0c2c29bcefb3489eee,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x007933790a4f00000099e9001629d9fe7775b800,[1],[1],7c88650c-d08b-4779-8ba8-328fb3297b2a,26236445967800000
2021-07-04,1.2763798e+07,2021-07-04 22:40:30.000 UTC,1,1,23409.41571250653,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x8ad4be033619512c1022ab3227c97cb857d14313b7282bb54bc12ad11913ec4b,9.666667315e+09,255652,5.866625793868497,3.58868668717,2,0,0,1.2763798e+07,0x8ad4be033619512c1022ab3227c97cb857d14313b7282bb54bc12ad11913ec4b,9abcfbbf-a7df-40f9-a057-3c0054bb5631,"[2,0,4]",1.2763798e+07,0x93bf9e6067073c14a23e1eee1ef7d6b8b52c14bc4ea75ad9e436f1a8d9bc2547,0x63600c7ffbb1c872fdab7cf03a661d67ba3b7fc34fff2be53044343fc8d8608a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000099cb7fc48a935bceb9f05bbae54e8987,[1],[1],9abcfbbf-a7df-40f9-a057-3c0054bb5631,7367498705008398
2021-09-06,1.3174846e+07,2021-09-06 22:23:12.000 UTC,1,1,39273.98039872,0xa6ddbd0de6b310819b49f680f65871bee85f517e,0x96c79e9a64fca437ef82bde3ee70422e4b01cbbcfc22ea6c6e4eb5230bb6cc05,1.03666667824e+11,274695,112.06783499642385,80.21960127999999,4,0,0,1.3174846e+07,0x96c79e9a64fca437ef82bde3ee70422e4b01cbbcfc22ea6c6e4eb5230bb6cc05,4585aca4-fb26-467c-8049-672b43fd692b,"[2,0,4,0,0]",1.3174846e+07,0xb4d8b3fc489aec57e816b3760c35453f17b41bbc1874dd71c6b674674963059e,0xccbf2082ba792456e99b050008616ce325e039abeccbb7a2af4f92376262b47c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000027d2efc283613d0c3e24a8b430c4d8,"[0,3]","[0,0]",4585aca4-fb26-467c-8049-672b43fd692b,879822530498125607
2023-02-18,1.6657582e+07,2023-02-18 19:26:47.000 UTC,1,1,22874.427804026123,0xc9ec550bea1c64d779124b23a26292cc223327b6,0xc6400ed5d29ea5ea4fdef77053d04f26e219adc3af2677578adbb0e2d2e53d25,2.1109913856e+10,221104,7.913956554019124,5.575231246749477,2,0,0,1.6657582e+07,0xc6400ed5d29ea5ea4fdef77053d04f26e219adc3af2677578adbb0e2d2e53d25,86a5fae0-791f-4330-b562-8787ab08e4e4,"[2,0]",1.6657582e+07,0xbf3f074e6feb61adff9687febcc516603aec32a489546aba06ceadcf0afab10e,0xca274c2ecfe00d884a55ffe558e83899b2d220e72fb6f9eabecfb66475e6ca12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],86a5fae0-791f-4330-b562-8787ab08e4e4,9516654523593154
2023-02-17,1.6646209e+07,2023-02-17 04:57:59.000 UTC,1,1,34368.26505419181,0x149d0f9282333681ee41d30589824b2798e9fb47,0xaad62f15c42a530a8f4d8df74d4ee24ce0444797018d2ed1dd08e187d60c1f77,2.1603404888e+10,744336,26.62107942791225,8.458709013919579,10,0,0,1.6646209e+07,0xaad62f15c42a530a8f4d8df74d4ee24ce0444797018d2ed1dd08e187d60c1f77,4690beb5-d50c-40ee-a77c-a0df1f03e5e8,"[2,0,6,2,0]",1.6646209e+07,0x238e3ad33b1ec25f25f144044184b0dca971ccd22529819e7a39cc9e9e56bb4c,0x958e9da6ced213d78c40a8de0d8ee4945098c8b8acd80d312808c0439ba590ff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],4690beb5-d50c-40ee-a77c-a0df1f03e5e8,6164284708096366
2023-02-21,1.6677727e+07,2023-02-21 15:19:35.000 UTC,3,4,26771.658121788903,0x97ec0a17432d71a3234ef7173c6b48a2c0940896,0xd075e963960e0644dde183c27e56136b2e90926f70ccdc1a71edd55d2d5c78d3,4.8898701024e+10,595389,48.679934657974016,111.78824523852757,7,0,0,1.6677727e+07,0xd075e963960e0644dde183c27e56136b2e90926f70ccdc1a71edd55d2d5c78d3,dc596952-3d30-4509-a613-199d2d945dad,"[5,0]",1.6677727e+07,0xddfefd51f0c5514d23528a50e1330733afdfbc84a90c7b6541966f229ed08d73,0x13d0661a2dc6805c2a13ca9cd69bb9da09fcf03864f9ca8c668251d2ceb9afea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000035b5e5ad9019092c665357240f594e,[0],[0],dc596952-3d30-4509-a613-199d2d945dad,22962195076083335
2023-03-29,1.6933455e+07,2023-03-29 14:10:59.000 UTC,1,1,2351.2617605934,0xc9ec550bea1c64d779124b23a26292cc223327b6,0x4b49870a15ab39a58131f5bdc070fc50616386066526796fcfd74f485c7ae48d,3.3322977211e+10,367917,22.189904343550015,15.459484179671998,2,0,0,1.6933455e+07,0x4b49870a15ab39a58131f5bdc070fc50616386066526796fcfd74f485c7ae48d,87d46131-4638-47c9-b3e6-95491875b621,"[2,4]",1.6933455e+07,0xbb06948ba74b0e92b96334df592eca396cb485dff574c4c25c38ee65b9af6c71,0x3419b600356fecc2d75add008dbadc7861ebec1921e448640e53b7678798890c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,[3],[3],87d46131-4638-47c9-b3e6-95491875b621,9543653554913280
2023-03-12,1.6808287e+07,2023-03-12 00:05:59.000 UTC,2,3,1.0062804612022808e+06,0x398890be7c4fac5d766e1aeffde44b2ee99f38ef,0xf317314a4a8bcb24b1dfd05242381b3475daca3fa1708749cfa361ebbd25b78e,2.2203551836e+10,552215,18.14586582141392,3.96017771906717,8,1,0,1.6808287e+07,0xf317314a4a8bcb24b1dfd05242381b3475daca3fa1708749cfa361ebbd25b78e,8bc6e3a6-23da-4fa5-8193-422997dac674,"[4,1]",1.6808287e+07,0x348185d3ac44a9491e92402b9785b78d9025d07ef3fa7fc7dea037f75bbb6726,0xb73e7f772d310be05a2eafee8cb92f97d2d753fe495fa70e250d1625776252be,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe8c060f8052e07423f71d445277c61ac5138a2e5,"[0,2]","[0,6]",8bc6e3a6-23da-4fa5-8193-422997dac674,2570315483
2023-04-04,1.6975827e+07,2023-04-04 13:30:23.000 UTC,1,1,97795.06949262452,0xb20b86c4e6deeb432a22d773a221898bbbd03036,0x42d769b61168a3743e1eb0d90535b3e563c4b5ae0a203784f8b844fa52235190,3.3736416093e+10,1.511127e+06,95.60536033079725,68.80290301214546,5,0,0,1.6975827e+07,0x42d769b61168a3743e1eb0d90535b3e563c4b5ae0a203784f8b844fa52235190,ca310505-d43d-4c33-b252-cf92b03ea00f,"[2,1,0,2,1,2]",1.6975827e+07,0x4f889de61309ef6504e29d8ef85dcb7fc3ee9f2ff5e66d6dfdabc722117066e5,0x6b1775155b1803ffd9cae09a86ea43bd94b863eefc4cefc556dbe47916c7a4f3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,[1],[1],ca310505-d43d-4c33-b252-cf92b03ea00f,59043184
